,num_source_variables,num_target_variables,max_chain_length,sum_chain_length,chain_strength,chain_break_method,solver,machine,best_sample,best_energy,mean_energy,best_sample_pp,best_energy_pp,mean_energy_pp,vertices,g1_name,g2_name,a,b,start,end
819,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",24.599999999999998,24.599999999999998,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 1, 'x[2][1]': 0, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.0,4,triangle,angle,1,0.1,2021-06-22 11:56:44.263723,2021-06-22 11:56:57.469685
820,,,,,,,simulated_annealing,,"{'x[3][1]': 1, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,triangle,angle,1,0.05,2021-06-22 11:56:57.500938,2021-06-22 11:56:57.778040
821,16.0,56.0,4.0,56.0,1.7384173446386875,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.29999999999999893,23.0407,"{'x[3][1]': 1, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.16914999999999994,4,triangle,angle,1,0.05,2021-06-22 11:56:57.798370,2021-06-22 11:57:02.708919
822,16.0,30.0,3.0,30.0,1.7384173446386875,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",-0.599999999999997,23.4996,"{'x[3][1]': 1, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.21354999999999996,4,triangle,angle,1,0.05,2021-06-22 11:57:02.740171,2021-06-22 11:57:08.293384
823,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.300000000000004,24.300000000000004,"{'x[0][0]': 0, 'x[3][1]': 1, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 1, 'x[3][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,triangle,angle,1,0.05,2021-06-22 11:57:08.322408,2021-06-22 11:57:21.849078
824,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,,,,,4,triangle,angle,1,0.01,2021-06-22 11:57:21.919025,2021-06-22 11:57:22.177905
825,16.0,59.0,5.0,59.0,1.7330646201355635,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.059999999999996945,23.252460000000003,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.13306999999999988,4,triangle,angle,1,0.01,2021-06-22 11:57:22.193530,2021-06-22 11:57:27.166711
826,16.0,29.0,3.0,29.0,1.7330646201355635,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.05999999999999517,23.575540000000004,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 1, 'x[0][3]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 1, 'x[2][2]': 0, 'x[2][3]': 0}",0.0,0.16968999999999995,4,triangle,angle,1,0.01,2021-06-22 11:57:27.187724,2021-06-22 11:57:33.280775
827,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.060000000000002,24.060000000000002,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 0, 'x[3][0]': 1, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 1, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,triangle,angle,1,0.01,2021-06-22 11:57:33.305280,2021-06-22 11:57:46.536075
828,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,triangle,angle,1,0.0005,2021-06-22 11:57:46.583220,2021-06-22 11:57:46.794859
829,16.0,55.0,5.0,55.0,1.7324237830504712,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.019999999999998685,23.060040000000004,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.09594499999999995,4,triangle,angle,1,0.0005,2021-06-22 11:57:46.814374,2021-06-22 11:57:51.646492
830,16.0,29.0,2.0,29.0,1.7324237830504712,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': 1, 'x[0][2]': 1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': 1}",-0.020000000000000462,22.79514,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.16442499999999996,4,triangle,angle,1,0.0005,2021-06-22 11:57:51.670511,2021-06-22 11:57:57.435431
831,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.029999999999994,24.029999999999994,"{'x[0][0]': 1, 'x[3][1]': 1, 'x[0][1]': 0, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 0, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,triangle,angle,1,0.0005,2021-06-22 11:57:57.465452,2021-06-22 11:58:10.250893
832,,,,,,,simulated_annealing,,"{'x[3][1]': 1, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,triangle,U,1,0.1,2021-06-22 11:58:10.295675,2021-06-22 11:58:10.575225
833,16.0,60.0,6.0,60.0,1.7490214063870115,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",-0.9999999999999964,22.980000000000004,"{'x[3][1]': 1, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.24809999999999993,4,triangle,U,1,0.1,2021-06-22 11:58:10.595315,2021-06-22 11:58:15.319379
834,16.0,29.0,2.0,29.0,1.7490214063870115,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': -1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': -1, 'x[2][1]': 1, 'x[2][2]': -1, 'x[2][3]': 1}",0.0,23.261000000000003,"{'x[3][1]': 1, 'x[0][0]': 1, 'x[3][0]': 0, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 1, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.24189999999999992,4,triangle,U,1,0.1,2021-06-22 11:58:15.357026,2021-06-22 11:58:20.877713
835,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': -1, 'x[3][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': -1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",24.20000000000001,24.20000000000001,"{'x[0][0]': 0, 'x[3][1]': 0, 'x[0][1]': 1, 'x[3][0]': 0, 'x[0][2]': 0, 'x[3][3]': 1, 'x[0][3]': 0, 'x[3][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.0,4,triangle,U,1,0.1,2021-06-22 11:58:20.903231,2021-06-22 11:58:34.482428
836,,,,,,,simulated_annealing,,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,,,,,4,triangle,U,1,0.05,2021-06-22 11:58:34.540113,2021-06-22 11:58:34.837840
837,16.0,57.0,5.0,57.0,1.7401573845847966,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[3][1]': -1, 'x[0][1]': 1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': 1, 'x[0][3]': 1, 'x[3][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': -1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': -1, 'x[2][3]': -1}",-0.09999999999999787,23.3646,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.21234999999999993,4,triangle,U,1,0.05,2021-06-22 11:58:34.890377,2021-06-22 11:58:39.800872
838,16.0,29.0,3.0,29.0,1.7401573845847966,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[3][1]': 1, 'x[0][1]': -1, 'x[3][0]': -1, 'x[0][2]': -1, 'x[3][3]': -1, 'x[0][3]': 1, 'x[3][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[1][3]': 1, 'x[2][0]': 1, 'x[2][1]': -1, 'x[2][2]': 1, 'x[2][3]': -1}",11.499999999999991,24.1737,"{'x[3][1]': 0, 'x[0][0]': 0, 'x[3][0]': 1, 'x[0][1]': 0, 'x[3][3]': 0, 'x[0][2]': 0, 'x[3][2]': 0, 'x[0][3]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[1][3]': 0, 'x[2][0]': 0, 'x[2][1]': 0, 'x[2][2]': 1, 'x[2][3]': 0}",0.0,0.16799999999999993,4,triangle,U,1,0.05,2021-06-22 11:58:39.834397,2021-06-22 11:58:45.734137
